"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","NP","0.00000","0.000063931736",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","MX","0.00000","0.000094333856",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","IQ","0.00000","0.000304894007",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","23","100","Song","IN","0.00000","0.038184192435",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","3","100","Song","ID","0.00000","0.003122145200",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","2","100","Song","GB","0.00000","0.024386611126",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","0","100","Song","DO","0.00000","0.000257181586",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","0","100","Song","CO","0.00000","0.000165066066",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","CA","0.00000","0.009492589800",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","20","100","Song","BD","0.00000","0.061055097717",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","0","100","Song","AU","0.00000","0.000145464698",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","0","100","Song","PH","0.00000","0.000181025969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","17","100","Song","IN","0.00000","0.015075079032",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","4","100","Song","ID","0.00000","0.005887264282",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","1","100","Song","DE","0.00000","0.000458138643",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","85","100","Song","BD","0.00000","0.018406404887",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy 2","QT6G72590261","199939291976","1","100","Song","AU","0.00000","0.000077258726",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","0","100","Song","PH","0.00000","0.000181025969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","17","100","Song","IN","0.00000","0.015075079032",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","4","100","Song","ID","0.00000","0.005887264282",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","1","100","Song","DE","0.00000","0.000458138643",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","85","100","Song","BD","0.00000","0.018406404887",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY copy","QT6G72590260","199939291976","1","100","Song","AU","0.00000","0.000077258726",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","0","100","Song","PH","0.00000","0.000181025969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","17","100","Song","IN","0.00000","0.015075079032",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","4","100","Song","ID","0.00000","0.005887264282",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","1","100","Song","DE","0.00000","0.000458138643",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","85","100","Song","BD","0.00000","0.018406404887",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally HARD RIDERS MC — FRIDAY NIGHT PARTY","QT6G72590259","199939291976","1","100","Song","AU","0.00000","0.000077258726",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","0","100","Song","PH","0.00000","0.000181025969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","17","100","Song","IN","0.00000","0.015075079032",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","4","100","Song","ID","0.00000","0.005887264282",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","1","100","Song","DE","0.00000","0.000458138643",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","85","100","Song","BD","0.00000","0.018406404887",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally LONE STAR NIGHT RIDING","QT6G72590258","199939291976","1","100","Song","AU","0.00000","0.000077258726",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","0","100","Song","PH","0.00000","0.000181025969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","17","100","Song","IN","0.00000","0.015075079032",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","4","100","Song","ID","0.00000","0.005887264282",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","1","100","Song","DE","0.00000","0.000458138643",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","85","100","Song","BD","0.00000","0.018406404887",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE STRAND (NIGHT) + FRIDAY RIDE","QT6G72590257","199939291976","1","100","Song","AU","0.00000","0.000077258726",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","0","100","Song","PH","0.00000","0.000181025969",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","17","100","Song","IN","0.00000","0.015075079032",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","4","100","Song","ID","0.00000","0.005887264282",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","1","100","Song","DE","0.00000","0.000458138643",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","85","100","Song","BD","0.00000","0.018406404887",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET MEET UP (7 DAYS CITGO) v6","QT6G72590256","199939291976","1","100","Song","AU","0.00000","0.000077258726",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","2","100","Song","VN","0.00000","0.000433443592",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","3","100","Song","VE","0.00000","0.000081259005",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","54","100","Song","US","0.00000","0.137355479889",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","0","100","Song","PK","0.00000","0.000065711254",
"2026-02-24","2026-02-24","2026-01","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally THE SET -MEET UP at 7 DAYS CITGO v3","QT6G72590255","199939291976","0","100","Song","PH","0.00000","0.000181025969",
